prediction_id,ranking_key,prediction_generated_at_utc,date,player,game,stat,side,line,odds,book,model,v5_probability,market_probability,probability_edge,actual,outcome,target_win,graded_at_utc
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T19:38:07.343039+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T19:38:07.343039+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T20:00:26.518766+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T20:00:26.518766+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T20:46:56.330932+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T20:46:56.330932+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T21:04:05.323235+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T21:04:05.323235+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T21:40:40.778167+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T21:40:40.778167+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T21:45:24.862831+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T21:45:24.862831+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T22:01:16.919445+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T22:01:16.919445+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T22:41:42.543920+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T22:41:42.543920+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T22:46:46.865934+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T22:46:46.865934+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T23:01:55.936016+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T23:01:55.936016+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T23:37:30.727821+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T23:37:30.727821+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T23:41:35.550805+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T23:41:35.550805+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-19T23:59:57.798817+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-19T23:59:57.798817+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-20T01:52:34.987795+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-20T01:52:34.987795+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-20T02:09:08.842143+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-20T02:09:08.842143+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-20T03:02:48.966123+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-20T03:02:48.966123+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-20T03:12:05.948682+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-20T03:12:05.948682+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-20T03:31:54.225703+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-20T03:31:54.225703+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over|2026-08-20T04:00:17.755301+00:00|0.614867,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|over,2026-08-20T04:00:17.755301+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,OVER,1.5,118.0,FanDuel,KNN,0.614867,0.458716,0.156151,3.0,WIN,1,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T11:45:21.048358+00:00|0.523433,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T11:45:21.048358+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-144.0,DraftKings,KNN,0.523433,0.590164,-0.066731,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T13:09:06.266675+00:00|0.523433,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T13:09:06.266675+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-144.0,DraftKings,KNN,0.523433,0.590164,-0.066731,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T13:12:28.632372+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T13:12:28.632372+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T13:33:00.241006+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T13:33:00.241006+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T13:57:54.299492+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T13:57:54.299492+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T14:01:22.370798+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T14:01:22.370798+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T14:20:07.567835+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T14:20:07.567835+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T14:54:33.001081+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T14:54:33.001081+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T15:10:03.012410+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T15:10:03.012410+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T15:18:32.279131+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T15:18:32.279131+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T15:47:49.355183+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T15:47:49.355183+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T16:06:14.679866+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T16:06:14.679866+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T16:48:08.328669+00:00|0.513236,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T16:48:08.328669+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-130.0,BetOnline.ag,KNN,0.513236,0.565217,-0.051982,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T17:04:30.902326+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T17:04:30.902326+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T17:40:41.065406+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T17:40:41.065406+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T17:46:07.442324+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T17:46:07.442324+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T18:01:08.450329+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T18:01:08.450329+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T18:54:43.112041+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T18:54:43.112041+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T18:57:39.250495+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T18:57:39.250495+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T19:09:39.410330+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T19:09:39.410330+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T19:38:07.343039+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T19:38:07.343039+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T20:00:26.518766+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T20:00:26.518766+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T20:46:56.330932+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T20:46:56.330932+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T21:04:05.323235+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T21:04:05.323235+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T21:40:40.778167+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T21:40:40.778167+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T21:45:24.862831+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T21:45:24.862831+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T22:01:16.919445+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T22:01:16.919445+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T22:41:42.543920+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T22:41:42.543920+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T22:46:46.865934+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T22:46:46.865934+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T23:01:55.936016+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T23:01:55.936016+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T23:37:30.727821+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T23:37:30.727821+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T23:41:35.550805+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T23:41:35.550805+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-19T23:59:57.798817+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-19T23:59:57.798817+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under|2026-08-20T01:52:34.987795+00:00|0.522206,2026-08-19|olivia miles|minnesota lynx @ golden state valkyries|3pm|under,2026-08-20T01:52:34.987795+00:00,2026-08-19,Olivia Miles,Minnesota Lynx @ Golden State Valkyries,3PM,UNDER,1.5,-143.0,BetOnline.ag,KNN,0.522206,0.588477,-0.066272,3.0,LOSS,0,2026-08-20T05:01:54.502415+00:00
